CHEBI ID,KEGG ID,
80612,C16618,
79682,C15164,
79683,C15165,
79684,C15166,
79685,C15167,
79686,C15168,
80607,C16612,
79687,C15169,
80606,C16611,
80605,C16610,
79678,C15160,
79679,C15161,
79680,C15162,
79681,C15163,
80652,C16669,
79657,C15139,
5414,C08418,
79331,C08418,
79311,C08419,
79648,C15130,
5413,C08417,
79347,C08417,
5412,C08416,
79349,C08416,
5411,C08415,
79319,C08415,
5409,C08414,
79343,C08414,
5408,C08413,
5407,C08412,
79326,C08412,
5406,C08411,
5405,C08410,
79656,C15138,
80650,C16664,
79655,C15137,
39251,C16665,
79654,C15136,
46958,C16666,
79653,C15135,
80651,C16667,
79652,C15134,
80646,C16660,
79651,C15133,
80647,C16661,
79650,C15132,
80648,C16662,
79649,C15131,
80649,C16663,
80657,C16679,
5402,C08407,
79329,C08407,
5403,C08408,
79363,C08408,
5404,C08409,
79325,C08409,
5399,C08404,
79328,C08404,
5397,C08403,
79318,C08403,
79659,C15141,
5401,C08406,
79362,C08406,
79658,C15140,
5400,C08405,
5395,C08400,
3695,C08402,
5396,C08401,
79324,C08401,
63795,C16677,
79665,C15147,
80656,C16678,
79664,C15146,
45126,C16675,
79667,C15149,
80655,C16676,
79666,C15148,
21305,C16673,
79661,C15143,
80654,C16674,
79660,C15142,
80653,C16671,
79663,C15145,
61222,C16672,
79662,C15144,
80633,C16647,
79638,C15119,
80635,C16649,
79636,C15117,
80634,C16648,
79637,C15118,
79631,C15112,
79630,C15111,
80629,C16640,
79629,C15110,
80630,C16641,
79635,C15116,
80631,C16643,
79634,C15115,
17007,C16644,
79633,C15114,
80632,C16645,
79632,C15113,
79646,C15128,
79647,C15129,
80645,C16659,
80644,C16658,
80643,C16657,
27453,C05394,
7765,C05392,
79640,C15121,
80637,C16651,
79639,C15120,
80638,C16652,
79641,C15123,
74085,C15122,
80636,C16650,
79643,C15125,
80641,C16655,
27527,C05399,
79642,C15124,
80642,C16656,
28339,C05396,
79645,C15127,
80639,C16653,
79644,C15126,
80640,C16654,
783,C05499,
28866,C08320,
6673,C08321,
28247,C05498,
28697,C05497,
2372,C08324,
27613,C08325,
27781,C08322,
44247,C08323,
3413,C08328,
4373,C08329,
2747,C08326,
78600,C05490,
2748,C08327,
10626,C08330,
5578,C08331,
5687,C08332,
6483,C08333,
6542,C08334,
6559,C08335,
7506,C08336,
8422,C08337,
8423,C08338,
8525,C08339,
1684,C05474,
734,C05473,
9481,C05476,
735,C05475,
1690,C05478,
1298,C05477,
30154,C05479,
5712,C08306,
5762,C08307,
28948,C08304,
5583,C08305,
28969,C08302,
9901,C05470,
5265,C08303,
4109,C08300,
28320,C05472,
4110,C08301,
732,C05471,
2086,C08309,
5763,C08308,
27832,C05487,
28043,C05485,
8387,C05484,
7319,C08310,
27783,C05489,
28324,C05488,
10275,C08315,
28792,C08316,
39567,C08317,
28932,C08318,
1689,C05483,
7035,C08311,
3898,C05482,
8613,C08312,
3899,C05481,
9171,C08313,
1712,C05480,
28771,C08319,
4488,C08369,
27706,C08368,
38300,C08368,
28727,C08367,
27458,C05450,
9261,C08366,
17899,C05455,
2287,C05458,
2290,C05451,
28592,C08365,
28047,C05452,
8638,C08364,
2288,C05453,
28194,C08363,
16496,C05454,
28716,C08362,
79610,C15091,
27640,C08378,
27505,C05460,
79609,C15090,
5660,C08377,
79612,C15093,
79611,C15092,
5658,C08379,
79614,C15095,
79613,C15094,
79616,C15097,
79615,C15096,
79618,C15099,
4489,C08370,
2149,C05468,
79617,C15098,
18093,C05469,
4614,C08372,
36274,C05466,
4608,C08371,
27379,C05467,
28817,C08374,
27471,C05464,
45758,C08373,
16525,C05465,
9407,C05465,
5659,C08376,
28627,C08375,
36261,C05463,
9410,C05463,
79605,C15086,
79604,C15085,
79603,C15084,
28393,C08349,
79602,C15083,
33830,C08348,
47954,C08348,
79601,C15082,
27806,C08347,
79600,C15081,
27672,C08346,
79599,C15080,
10111,C08345,
10018,C08344,
28068,C05430,
9717,C08342,
16833,C05431,
9034,C08341,
15948,C05432,
9033,C08340,
28425,C05433,
79608,C15089,
27533,C05434,
79607,C15088,
27740,C05435,
79606,C15087,
18252,C05437,
16290,C05439,
79593,C15073,
1188,C08359,
79592,C15072,
79595,C15075,
79594,C15074,
10295,C08356,
27520,C08355,
1191,C08358,
79591,C15071,
4866,C08357,
79590,C15070,
42606,C08352,
28824,C05442,
28994,C08351,
28940,C05443,
28552,C08354,
18249,C05440,
27476,C08353,
28934,C05441,
17278,C05446,
73960,C15077,
27393,C05447,
79596,C15076,
28860,C08350,
28540,C05444,
79598,C15079,
27428,C05445,
79597,C15078,
28533,C05449,
27403,C05448,
28033,C05417,
28164,C05418,
28810,C05416,
28129,C05414,
8191,C05413,
6268,C05412,
48092,C05411,
5571,C05410,
75837,C05427,
27634,C05423,
27956,C05422,
28082,C05425,
27556,C05424,
27787,C05421,
8473,C08390,
7613,C08384,
32948,C08385,
7612,C08386,
28243,C08387,
5672,C08380,
28415,C08381,
6408,C08382,
6854,C08383,
28897,C08388,
8475,C08389,
27387,C05404,
31005,C05404,
6177,C05405,
2015,C08397,
3369,C08398,
2501,C08395,
2698,C08396,
15754,C05401,
9751,C08393,
4808,C05400,
9752,C08394,
27571,C05403,
8474,C08391,
28053,C05402,
28409,C08392,
3420,C08399,
9085,C09897,
10334,C09898,
9043,C09895,
8900,C09896,
9120,C09899,
10435,C09890,
35596,C09893,
27474,C09894,
7849,C09891,
8109,C09892,
6593,C09879,
53,C09877,
6592,C09878,
301,C09875,
6591,C09876,
64280,C09873,
6589,C09874,
29452,C09871,
6557,C09872,
104,C09870,
6721,C09888,
10322,C09889,
28996,C09884,
41,C09885,
6634,C09886,
8244,C09887,
36740,C09880,
6595,C09881,
50025,C09882,
6597,C09883,
3681,C09843,
3680,C09842,
39100,C09842,
28732,C09841,
3440,C09840,
80567,C16560,
29020,C09847,
3707,C09846,
3706,C09845,
27961,C09844,
80570,C16564,
80569,C16563,
80568,C16562,
222828,C16561,
80573,C16568,
80572,C16567,
80571,C16566,
64860,C16565,
357241,C16569,
299,C09848,
10360,C09849,
66773,C09830,
27566,C09832,
9020,C09834,
28927,C09833,
2866,C09836,
80574,C16571,
9021,C09835,
55545,C16570,
80576,C16573,
80575,C16572,
80578,C16575,
80577,C16574,
80580,C16577,
80579,C16576,
80582,C16579,
80581,C16578,
157,C09837,
3381,C09839,
80583,C16582,
6556,C09869,
50542,C09868,
5945,C09867,
5770,C09866,
5068,C09865,
4989,C09864,
6469,C09863,
78334,C09863,
4988,C09862,
5331,C09861,
80587,C16589,
3560,C09860,
72700,C16588,
72701,C16588,
80586,C16587,
80585,C16586,
80584,C16584,
72694,C16583,
3430,C09856,
80589,C16591,
80588,C16590,
2744,C09855,
80591,C16593,
4949,C09858,
80590,C16592,
2743,C09852,
2741,C09851,
4632,C09854,
507,C09853,
72698,C16598,
2433,C09850,
80593,C16595,
80592,C16594,
72713,C16597,
80594,C16596,
36612,C09859,
4999,C09859,
16670,C00012,
18361,C00013,
29888,C00013,
15346,C00010,
16526,C00011,
9954,C09802,
27669,C09803,
9370,C09800,
9928,C09801,
7729,C09807,
59016,C09806,
7502,C09805,
26,C09804,
27610,C09809,
8048,C09808,
16541,C00017,
16238,C00016,
17659,C00015,
16134,C00014,
15414,C00019,
67040,C00019,
18405,C00018,
15377,C00001,
15422,C00002,
16908,C00004,
15846,C00003,
18009,C00006,
16474,C00005,
16761,C00008,
15379,C00007,
18367,C00009,
26078,C00009,
28576,C09824,
28011,C09825,
36096,C09822,
28557,C09823,
28882,C09820,
28168,C09821,
8234,C09829,
8222,C09828,
28157,C09827,
28103,C09826,
28005,C09811,
28169,C09812,
27664,C09813,
27991,C09814,
28443,C09810,
28202,C09819,
16054,C09816,
41241,C09816,
28179,C09815,
27639,C09818,
10970,C09817,
3060,C09817,
79552,C15030,
79553,C15031,
79556,C15034,
79557,C15035,
79554,C15032,
79555,C15033,
41487,C15038,
79559,C15039,
79558,C15036,
2311,C15037,
79560,C15040,
79561,C15041,
79562,C15042,
79563,C15043,
79564,C15044,
79565,C15045,
79566,C15046,
79567,C15047,
79568,C15048,
79569,C15049,
80539,C16507,
80540,C16508,
80541,C16509,
80535,C16503,
80536,C16504,
80537,C16505,
80538,C16506,
79572,C15052,
79573,C15053,
79570,C15050,
79571,C15051,
19793,C16500,
84162,C16502,
79578,C15058,
24012,C16501,
79579,C15059,
79576,C15056,
79577,C15057,
79574,C15054,
79575,C15055,
80546,C16518,
50271,C16519,
80544,C16516,
80545,C16517,
64645,C16514,
64646,C16514,
64645,C16515,
64647,C16515,
79581,C15061,
79582,C15062,
79583,C15063,
79584,C15064,
79580,C15060,
79589,C15069,
53488,C16513,
71464,C16512,
80543,C16511,
80542,C16510,
79585,C15065,
79586,C15066,
79587,C15067,
79588,C15068,
32425,C16526,
73731,C16525,
65088,C16528,
53487,C16527,
52974,C16529,
80547,C16520,
35194,C16521,
53460,C16522,
74030,C16523,
63862,C16524,
79530,C15007,
49182,C16538,
79531,C15008,
42504,C16537,
79532,C15009,
80550,C16536,
79523,C15000,
74126,C16530,
80548,C16531,
79525,C15002,
79524,C15001,
79527,C15004,
80549,C16534,
79526,C15003,
39246,C16535,
79529,C15006,
74142,C16532,
79528,C15005,
75117,C16533,
80556,C16548,
80555,C16547,
79541,C15018,
79542,C15019,
80557,C16549,
79540,C15017,
80552,C16543,
79539,C15016,
80553,C16544,
79538,C15015,
63825,C16545,
79537,C15014,
80554,C16546,
79536,C15013,
79535,C15012,
48396,C16540,
79534,C15011,
38209,C16541,
79533,C15010,
80551,C16542,
79551,C15029,
80566,C16559,
80565,C16558,
80563,C16556,
79548,C15026,
80564,C16557,
11060,C15025,
80561,C16554,
79550,C15028,
80562,C16555,
79549,C15027,
37599,C16552,
79545,C15022,
80560,C16553,
79544,C15021,
80558,C16550,
79547,C15024,
80559,C16551,
79546,C15023,
79543,C15020,
43451,C05590,
17445,C05593,
28251,C05592,
28036,C05595,
1576,C05594,
28595,C05596,
27480,C05598,
2417,C08201,
7516,C08200,
6446,C08212,
9584,C08215,
5951,C08217,
8346,C08219,
4712,C08211,
18208,C05551,
27870,C05552,
18157,C05554,
28496,C05556,
18165,C05557,
27786,C08230,
8869,C08233,
28182,C05562,
27487,C05568,
28297,C05565,
28782,C08239,
28554,C08238,
10368,C08235,
6163,C05560,
10366,C08234,
10423,C08237,
28657,C08236,
28066,C08240,
71422,C08240,
1387,C05576,
27852,C05577,
27404,C05578,
27406,C05579,
73992,C08244,
30883,C05572,
6731,C08243,
27603,C08242,
28791,C05574,
9176,C08241,
15781,C05575,
67049,C05575,
28754,C08248,
27522,C08247,
28653,C08246,
4828,C05570,
82707,C05570,
28784,C08245,
9572,C05571,
8676,C08249,
6277,C05589,
9859,C08251,
1582,C05587,
1230,C08250,
6270,C05588,
5181,C08253,
28508,C05585,
28586,C08252,
8029,C08255,
27932,C05583,
3767,C08254,
20106,C05584,
27622,C05584,
111,C08257,
28111,C05581,
545959,C05582,
37600,C08259,
27371,C08258,
27637,C05580,
28280,C05516,
27580,C05515,
17053,C00049,
18019,C00047,
28718,C05519,
16891,C00048,
9214,C09799,
6198,C08267,
9046,C09798,
6199,C08268,
8275,C09797,
81,C08269,
8274,C09796,
7888,C09795,
18273,C00046,
28825,C08263,
7747,C09794,
33704,C00045,
6173,C08264,
28705,C09793,
15996,C00044,
2596,C08265,
7519,C09792,
16264,C00043,
6329,C08266,
7518,C09791,
50547,C05513,
15741,C00042,
33,C09790,
28997,C05512,
16977,C00041,
10017,C08260,
17984,C00040,
48131,C08261,
28484,C08262,
6332,C08280,
21264,C05526,
8959,C05526,
1665,C05527,
16894,C05528,
5587,C05529,
15740,C00058,
30751,C00058,
16189,C00059,
26836,C00059,
9300,C08278,
9592,C08279,
1438,C08276,
17361,C00055,
41865,C08277,
17985,C00054,
28095,C05520,
6211,C08275,
16856,C00051,
27407,C08272,
33521,C00050,
27940,C08273,
41401,C08270,
17980,C00053,
18307,C00052,
67119,C00052,
3875,C08271,
16240,C00027,
15339,C00028,
16015,C00025,
30915,C00026,
27590,C04007,
17355,C05539,
28190,C08291,
73169,C08291,
18066,C00029,
46229,C00029,
6259,C08290,
7341,C05537,
6072,C08289,
23858,C08281,
28941,C08281,
16027,C00020,
10211,C05535,
27939,C08282,
61391,C08282,
5757,C08283,
7814,C05533,
47815,C08284,
18169,C04006,
692,C08285,
15351,C00024,
27429,C08286,
18248,C00023,
16079,C04000,
6248,C08287,
32816,C00022,
6253,C08288,
16680,C00021,
17516,C04002,
30744,C00036,
15428,C00037,
27363,C00038,
29105,C00038,
16991,C00039,
28376,C05548,
27425,C04019,
16186,C04018,
28944,C04016,
8555,C05544,
27876,C08294,
28999,C04017,
28650,C08295,
4167,C00031,
8551,C05546,
28449,C08292,
29006,C04015,
32844,C04015,
17499,C00030,
8552,C05545,
15366,C00033,
9690,C08298,
18100,C04013,
17627,C00032,
26355,C00032,
3210,C08299,
17552,C00035,
8734,C08296,
18291,C00034,
17992,C00089,
16457,C04022,
10115,C09750,
27587,C09751,
17909,C00087,
26833,C00087,
16631,C04024,
16301,C00088,
25567,C00088,
15946,C00085,
61553,C00085,
22440,C04026,
16199,C00086,
28383,C04025,
15531,C00083,
15343,C00084,
16039,C00081,
5994,C09758,
17895,C00082,
6068,C09759,
74960,C09756,
15378,C00080,
2267,C09757,
27400,C09754,
28775,C09755,
17213,C04020,
5368,C09752,
5381,C09753,
25676,C00098,
17914,C04034,
16958,C00099,
6118,C09760,
18365,C04033,
28521,C09761,
28777,C09762,
15689,C04039,
48854,C00094,
15824,C00095,
37721,C00095,
17543,C04037,
15820,C00096,
15799,C04036,
64023,C04036,
17561,C00097,
2622,C09767,
18135,C00090,
15380,C00091,
2765,C09768,
4170,C00092,
2881,C09769,
15978,C00093,
210,C04031,
27409,C09763,
15572,C04030,
2210,C09764,
2515,C09765,
2592,C09766,
30879,C00069,
17677,C00063,
18050,C00064,
15481,C04047,
17621,C00061,
16467,C00062,
28204,C04049,
16842,C00067,
3158,C09772,
18136,C04044,
46951,C04044,
9532,C00068,
69797,C09773,
27978,C04043,
17115,C00065,
2213,C09770,
17843,C00066,
69796,C09771,
19891,C04045,
4517,C09776,
4685,C09777,
847,C09774,
28453,C04042,
3465,C09775,
35757,C00060,
5188,C09778,
5277,C09779,
766,C05504,
36489,C05503,
29073,C00072,
38290,C00072,
16643,C00073,
1296,C05500,
18021,C00074,
44897,C00074,
1294,C05501,
28898,C04058,
15713,C00075,
67237,C05502,
5298,C09780,
29108,C00076,
5299,C09781,
32798,C04056,
15729,C00077,
5321,C09782,
16828,C00078,
5625,C09783,
17679,C04054,
17295,C00079,
5954,C09784,
17117,C04053,
17782,C04053,
25,C09785,
15924,C04052,
5967,C09786,
2030,C04051,
6042,C09787,
28469,C04050,
6988,C09788,
28819,C09789,
28694,C00070,
17478,C00071,
5525,C10051,
6520,C07079,
2908,C10052,
28086,C10050,
4360,C10055,
65480,C10056,
3008,C10053,
3327,C10054,
6541,C07072,
40303,C07074,
32888,C07075,
116278,C07078,
27470,C00504,
17833,C00505,
48093,C00502,
17113,C00503,
48299,C00503,
17033,C00500,
28942,C00501,
6532,C07080,
2183,C10059,
75902,C10058,
5721,C10057,
16880,C00508,
17846,C00509,
17285,C00506,
62345,C00507,
62346,C00507,
4932,C10040,
42567,C10041,
5065,C10042,
42491,C10043,
5262,C10044,
5263,C10045,
27739,C07085,
28980,C07084,
51007,C07084,
27452,C07083,
28642,C07089,
1808,C07088,
1141,C07087,
30745,C07086,
17885,C00513,
17767,C00514,
33076,C00514,
16176,C00515,
5058,C00516,
28993,C07091,
28618,C07092,
15534,C00510,
18308,C00511,
37080,C00511,
28906,C07090,
15515,C00512,
5326,C10047,
75718,C10046,
5380,C10049,
5353,C10048,
17600,C00517,
16336,C00518,
16668,C00519,
3719,C10033,
3960,C10034,
3690,C10031,
3718,C10032,
50422,C16890,
3689,C10030,
6030,C07054,
80784,C16894,
6005,C07053,
80783,C16893,
64317,C07056,
6043,C07055,
80782,C16891,
5956,C07052,
80786,C16896,
80785,C16895,
44032,C07051,
14737,C00522,
15980,C00522,
18697,C00522,
16032,C00523,
15383,C00521,
16450,C00526,
15524,C00527,
18070,C00524,
16296,C00525,
24396,C00528,
4631,C10039,
4630,C10038,
27431,C10037,
75107,C10036,
4327,C10035,
2941,C10021,
2945,C10022,
2979,C10023,
6431,C07069,
80776,C16880,
66104,C16883,
63577,C07065,
6359,C07064,
80777,C16885,
6343,C07063,
6129,C07062,
48300,C16884,
80779,C16887,
17594,C00530,
80778,C16886,
80780,C16888,
15528,C00531,
6432,C07070,
80781,C16889,
18403,C00532,
16480,C00533,
16410,C00534,
17347,C00535,
18036,C00536,
39949,C00536,
27659,C00538,
3684,C10029,
30746,C00539,
75095,C10028,
2981,C10025,
2980,C10024,
3613,C10027,
3421,C10026,
84050,C16875,
41200,C16873,
80775,C16874,
7909,C10012,
7658,C10011,
7013,C10010,
10121,C10015,
10122,C10016,
9040,C10013,
9063,C10014,
2769,C10019,
2512,C10017,
2631,C10018,
80773,C16860,
39535,C16861,
3476,C10001,
3364,C10000,
3911,C10002,
5166,C10003,
5823,C10004,
5933,C10005,
5934,C10006,
5936,C10007,
6383,C10008,
7012,C10009,
80774,C16868,
34718,C14397,
27633,C07097,
34656,C14396,
28755,C07098,
51282,C16850,
35060,C14395,
28263,C07099,
35227,C14394,
28957,C07093,
28318,C07094,
18917,C14399,
28558,C07095,
34750,C14398,
28457,C07096,
68281,C16852,
34571,C14393,
42309,C14392,
34701,C14391,
34787,C14390,
80771,C16858,
80770,C16857,
80769,C16856,
80768,C16855,
80772,C16859,
34566,C14384,
34165,C14383,
34332,C14386,
34275,C14385,
34911,C14388,
80764,C16840,
34916,C14387,
80765,C16841,
80766,C16842,
34026,C14389,
44369,C16843,
34415,C14382,
34418,C14381,
25941,C16845,
29191,C16844,
68856,C16847,
80767,C16846,
51283,C16849,
51284,C16848,
15866,C00586,
30764,C00587,
18132,C00588,
20747,C15789,
34279,C14370,
34419,C14371,
16997,C00583,
34417,C14376,
15537,C00582,
36799,C15787,
18535,C15784,
15551,C00584,
18534,C15785,
80096,C15782,
34278,C14372,
80097,C15783,
16344,C00581,
52972,C15780,
34413,C14374,
17437,C00580,
19812,C15781,
16175,C00599,
80095,C15778,
50586,C15777,
17050,C00597,
34199,C14369,
34205,C14360,
5106,C07005,
50885,C07004,
5108,C07006,
34197,C14367,
1113,C00596,
11641,C00596,
37319,C00596,
3139,C15773,
34666,C14368,
80092,C15774,
34216,C14365,
80093,C15775,
34219,C14366,
80094,C15776,
17717,C00593,
34224,C14363,
34233,C14364,
63558,C15770,
16498,C00591,
34218,C14361,
75984,C07001,
17745,C00590,
63746,C15771,
34221,C14362,
80091,C15772,
63559,C15769,
34225,C14359,
37573,C15768,
34215,C14358,
49260,C15767,
80090,C15766,
72754,C14350,
78591,C15760,
34392,C14351,
73167,C15761,
34466,C14352,
34269,C14353,
80088,C15764,
34246,C14354,
80089,C15765,
34249,C14355,
80086,C15762,
34326,C14356,
80087,C15763,
34222,C14357,
80084,C15756,
80083,C15755,
34029,C14349,
80085,C15758,
34578,C14348,
64650,C15757,
34577,C14347,
43005,C15759,
34366,C14341,
34338,C14342,
80078,C15750,
34378,C14340,
80079,C15751,
34579,C14345,
80080,C15752,
34576,C14346,
80081,C15753,
35027,C14343,
80082,C15754,
34359,C14344,
18357,C00547,
81385,C17922,
17158,C00546,
8758,C00549,
8082,C00548,
81386,C17925,
17170,C00543,
81387,C17926,
34044,C14336,
17755,C00542,
81388,C17927,
34572,C14337,
16501,C00545,
33510,C00545,
74761,C17928,
34908,C14338,
44747,C00544,
74760,C17929,
34321,C14339,
34935,C14333,
34846,C14332,
27883,C07030,
15463,C00540,
39106,C14335,
16304,C00541,
34938,C14334,
5553,C07034,
81384,C17921,
34395,C14331,
28682,C07031,
81383,C17920,
34251,C14330,
28588,C07032,
5558,C07037,
5555,C07035,
5557,C07036,
81382,C17919,
81376,C17913,
81377,C17914,
17256,C00559,
34052,C14329,
17886,C00558,
81375,C17912,
16486,C00557,
81380,C17917,
34786,C14327,
17987,C00556,
81381,C17918,
35290,C14328,
17769,C00555,
81378,C17915,
35299,C14325,
81379,C17916,
34714,C14326,
15402,C00553,
34682,C14324,
28793,C00551,
34594,C14323,
15673,C00552,
5775,C07040,
34631,C14322,
5778,C07041,
34569,C14321,
17636,C00550,
62490,C00550,
5790,C07042,
34565,C14320,
5801,C07043,
44423,C07044,
5818,C07045,
5864,C07047,
47499,C07049,
74957,C14314,
81374,C17904,
18139,C00565,
35298,C14315,
45452,C14316,
51348,C14317,
15459,C00566,
34568,C14318,
81370,C17900,
27569,C00569,
34967,C14319,
81371,C17901,
30753,C00568,
81372,C17902,
81373,C17903,
5123,C07010,
34434,C14311,
34922,C14310,
16910,C00561,
50399,C14313,
38067,C14312,
45353,C00563,
5163,C07016,
38561,C07014,
34407,C14305,
20716,C15799,
17378,C00577,
34891,C14306,
15710,C00576,
34739,C14303,
17489,C00575,
34766,C14304,
34448,C14309,
34142,C14307,
17694,C00579,
34839,C14308,
20000,C15792,
16732,C00570,
26863,C15791,
5441,C07022,
23051,C15794,
5537,C07023,
27173,C15793,
18331,C00573,
34719,C14302,
72330,C15796,
28419,C00574,
34692,C14301,
72331,C15795,
15773,C00571,
34680,C14300,
20714,C15798,
59411,C15797,
28337,C07028,
28060,C07029,
27782,C07024,
28722,C07025,
27488,C07026,
23057,C15790,
27830,C07027,
81407,C17951,
51480,C17953,
51460,C17954,
81406,C17950,
81411,C17959,
81408,C17956,
51479,C17955,
81410,C17958,
81409,C17957,
81416,C17964,
81417,C17965,
81414,C17962,
81415,C17963,
81412,C17960,
81413,C17961,
80033,C15701,
61521,C15700,
80035,C15703,
80034,C15702,
80037,C15705,
81420,C17969,
80036,C15704,
81419,C17968,
80039,C15707,
81418,C17967,
80038,C15706,
63459,C17966,
80041,C15709,
80040,C15708,
179557,C08197,
6712,C08195,
81389,C17930,
2930,C08193,
64156,C17931,
81390,C17932,
64177,C17934,
81391,C17933,
81393,C17936,
81392,C17935,
81394,C17938,
24009,C17937,
81395,C17939,
5102,C08186,
3286,C08187,
81398,C17942,
8381,C08182,
81399,C17943,
71418,C08183,
81396,C17940,
9669,C08184,
81397,C17941,
9670,C08185,
81403,C17947,
81402,C17946,
81401,C17945,
9118,C08192,
81400,C17944,
81405,C17949,
81404,C17948,
81447,C17996,
4463,C08174,
3897,C08173,
81446,C17995,
81449,C17998,
9182,C08171,
81448,C17997,
6646,C09220,
5782,C08178,
81443,C17992,
80061,C15732,
6739,C09221,
81442,C17991,
80060,C15731,
6740,C09222,
5783,C08176,
81445,C17994,
80059,C15730,
6777,C09223,
81444,C17993,
6778,C09224,
6779,C09225,
6956,C09226,
81441,C17990,
6957,C09227,
6889,C08179,
69934,C09228,
7720,C09229,
80064,C15735,
80065,C15736,
80062,C15733,
80063,C15734,
73078,C17999,
8380,C08180,
80068,C15739,
80066,C15737,
80067,C15738,
3090,C08160,
6413,C08163,
4953,C08162,
5741,C09211,
80069,C15741,
64649,C15740,
715,C09212,
7573,C08164,
80071,C15743,
3828,C09210,
9635,C08166,
80070,C15742,
5853,C09215,
6741,C08169,
4324,C09216,
5832,C09213,
5852,C09214,
6430,C09219,
5979,C09217,
6429,C09218,
80072,C15744,
80073,C15745,
80074,C15746,
80075,C15747,
80076,C15748,
80077,C15749,
81421,C17970,
80042,C15710,
9463,C08156,
7468,C08155,
81423,C17972,
7467,C08154,
27776,C09200,
81422,C17971,
6443,C08153,
7630,C08153,
9603,C09201,
81425,C17974,
7628,C08152,
81424,C17973,
6723,C08151,
81427,C17976,
6716,C08150,
81426,C17975,
3693,C09206,
5294,C09207,
5619,C09208,
5623,C09209,
9740,C09202,
2704,C08159,
5293,C09203,
9466,C08158,
9747,C09204,
9464,C08157,
10123,C09205,
80049,C15719,
81428,C17977,
80047,C15717,
81429,C17978,
80048,C15718,
81430,C17979,
80045,C15715,
80046,C15716,
80043,C15713,
80044,C15714,
47250,C15711,
65716,C15712,
81434,C17983,
28741,C08142,
81433,C17982,
80051,C15721,
4532,C08145,
81432,C17981,
80050,C15720,
81431,C17980,
81438,C17987,
81437,C17986,
9598,C08141,
81436,C17985,
81435,C17984,
63607,C08146,
6443,C08149,
5812,C08148,
80056,C15726,
69052,C15727,
80057,C15728,
81439,C17988,
80058,C15729,
81440,C17989,
80052,C15722,
80053,C15723,
80054,C15724,
80055,C15725,
80758,C16825,
80755,C16822,
80756,C16823,
80759,C16828,
6056,C09270,
49292,C16829,
19515,C16826,
71498,C16827,
9679,C08136,
5885,C09269,
5679,C09268,
490095,C09263,
192,C09262,
4656,C09261,
3312,C08130,
4583,C09260,
80754,C16821,
5640,C09267,
80753,C16820,
5170,C09266,
3309,C08133,
5169,C09265,
4853,C09264,
80761,C16833,
83170,C16833,
44884,C16834,
80762,C16835,
80763,C16836,
44262,C16837,
64983,C16838,
61250,C16839,
27446,C08126,
4353,C09258,
7931,C08127,
4352,C09257,
7448,C08124,
4354,C09259,
3311,C08129,
9911,C09250,
10014,C09252,
9985,C09251,
2968,C08122,
10016,C09254,
2969,C08123,
10015,C09253,
80760,C16832,
10093,C09256,
15334,C16831,
10019,C09255,
80742,C16806,
80743,C16807,
53395,C16804,
80741,C16805,
80739,C16802,
80740,C16803,
80737,C16800,
80738,C16801,
80744,C16808,
80745,C16809,
3510,C08117,
3512,C08118,
9910,C09249,
3498,C08113,
9775,C09248,
3504,C08114,
9693,C09247,
3505,C08115,
9644,C09246,
9543,C09245,
16776,C09244,
3485,C08110,
9485,C09243,
478164,C08111,
9385,C09242,
3494,C08112,
9119,C09241,
9104,C09240,
80749,C16815,
80750,C16816,
80751,C16817,
78293,C16818,
80746,C16811,
80747,C16812,
80748,C16813,
49238,C16814,
80752,C16819,
3517,C08108,
9036,C09239,
6537,C08109,
3501,C08106,
3516,C08107,
70069,C09236,
3490,C08104,
110,C09235,
3492,C08105,
8922,C09238,
3481,C08102,
8903,C09237,
3489,C08103,
8188,C09232,
3542,C08100,
69444,C09231,
3545,C08101,
8689,C09234,
39280,C16810,
8621,C09233,
7767,C09230,
6785,C10081,
67547,C10080,
7638,C10089,
7637,C10088,
7632,C10087,
7622,C10086,
6995,C10085,
6052,C10084,
1228,C10083,
6786,C10082,
2723,C09293,
8617,C10090,
2733,C09294,
2805,C09295,
9371,C10092,
2809,C09296,
9368,C10091,
2810,C09297,
2811,C09298,
2829,C09299,
6099,C10098,
6059,C10097,
6146,C10099,
514,C10094,
65478,C10093,
9746,C10095,
28713,C10068,
5982,C10069,
2629,C09292,
2620,C09291,
2542,C09290,
2439,C09288,
2540,C09289,
2366,C09286,
2425,C09287,
8035,C09284,
8213,C09285,
69830,C09282,
8034,C09283,
5279,C10063,
67521,C10062,
4946,C10061,
1406,C10060,
5973,C10067,
5324,C10066,
5323,C10065,
5313,C10064,
6006,C10079,
69833,C09281,
69832,C09280,
69990,C09275,
6695,C09276,
6929,C09277,
49083,C09278,
6411,C09271,
6450,C09272,
6017,C10070,
6586,C09273,
9386,C09274,
2197,C10072,
636,C10071,
6079,C10074,
67486,C10073,
7607,C09279,
6623,C10076,
6373,C10075,
5837,C10078,
6682,C10077,
5283,C09197,
80719,C16773,
9420,C09196,
22469,C16772,
5239,C09195,
80718,C16771,
9419,C09194,
80717,C16770,
15455,C00640,
50027,C16777,
64361,C16776,
49263,C16775,
9456,C09198,
80720,C16774,
17780,C00643,
16298,C00644,
17815,C00641,
64213,C16778,
18101,C00642,
80721,C16779,
18335,C00647,
17122,C00645,
63153,C00645,
80709,C16760,
36467,C16762,
80710,C16761,
80712,C16764,
